"","Dia","Mes","Anio","pred"
"837","27","10","14",957.679152760496
"838","28","10","14",1242.2250576893
"839","29","10","14",1508.30742253461
"840","30","10","14",1692.6655553441
"841","31","10","14",1453.88431256215
"842","01","11","14",98.2058566244268
"843","04","11","14",922.546682709586
"844","05","11","14",1069.3208310375
"845","06","11","14",1149.66479428871
"846","07","11","14",1208.71416944445
"847","08","11","14",327.896838312927
"848","10","11","14",872.682865736666
"849","11","11","14",1033.62447564394
"850","12","11","14",1161.02199374954
"851","13","11","14",1226.26424246149
"852","14","11","14",1263.7331474499
"853","15","11","14",333.108672739275
"854","18","11","14",995.857416699286
"855","19","11","14",1153.19671953368
"856","20","11","14",1193.41006897843
"857","21","11","14",1228.82291151097
"858","22","11","14",327.20059171119
"859","24","11","14",793.431831439068
"860","25","11","14",1068.07440163368
"861","26","11","14",1219.72227586555
"862","27","11","14",1363.83039746185
"863","28","11","14",1485.03135417076
"864","29","11","14",705.737557079088
"865","01","12","14",936.464583120561
"866","02","12","14",1132.84637806174
"867","03","12","14",1356.62275424875
"868","04","12","14",1450.25208135665
"869","05","12","14",1493.05219008028
"870","06","12","14",629.669513296475
"871","09","12","14",1348.92425018232
"872","10","12","14",1561.40869490131
"873","11","12","14",1561.32987429101
"874","12","12","14",1584.75335279232
"875","13","12","14",706.268961469251
"876","15","12","14",1171.36739923541
"877","16","12","14",1343.95484711391
"878","17","12","14",1497.64730949452
"879","18","12","14",1523.56281534635
"880","19","12","14",1576.92807857646
"881","20","12","14",673.414787986191
"882","22","12","14",1165.45931820732
"883","23","12","14",1412.23956729596
"884","24","12","14",1482.15766060371
"885","26","12","14",1643.45363490833
"886","27","12","14",843.83511646961
"887","29","12","14",1543.99628357522
"888","30","12","14",1889.37484690228
"889","31","12","14",1754.56764372462
"890","02","1","15",756.874428405059
"891","03","1","15",0
"892","05","1","15",486.231445939972
"893","06","1","15",727.595839708757
"894","07","1","15",890.619254468789
"895","08","1","15",953.528563372276
"896","09","1","15",972.952300525635
"897","10","1","15",140.060583307642
"898","13","1","15",804.195287881533
"899","14","1","15",945.638232474234
"900","15","1","15",958.740397798624
"901","16","1","15",967.982897457228
"902","17","1","15",76.299197900853
"903","19","1","15",570.107334436153
"904","20","1","15",771.341114398473
"905","21","1","15",910.727996535307
"906","22","1","15",952.832316770539
"907","23","1","15",1036.26761763928
"908","24","1","15",60.8095490100438
"909","26","1","15",636.632890768018
"910","27","1","15",941.761442881892
"911","28","1","15",1166.93643919509
"912","29","1","15",1331.36928213844
"913","30","1","15",1513.4028972456
"914","31","1","15",333.21953213096
"915","02","2","15",482.57943047344
"916","03","2","15",765.726715276053
"917","04","2","15",961.005564285927
"918","05","2","15",1006.13019071187
"919","06","2","15",1084.14963626076
"920","07","2","15",201.796889083812
"921","09","2","15",698.657302594016
"922","10","2","15",970.512655928613
"923","11","2","15",1072.08335722028
"924","12","2","15",1097.83135342391
"925","13","2","15",1160.74908443354
"926","14","2","15",256.815867089257
"927","16","2","15",693.687899525609
"928","17","2","15",906.751270521823
"929","18","2","15",1034.31629827563
"930","19","2","15",1090.00607920806
"931","20","2","15",1127.89491095048
"932","21","2","15",221.90563115033
"933","23","2","15",761.972619707664
"934","24","2","15",891.261621631014
"935","25","2","15",1106.53328321003
"936","26","2","15",1156.53163553992
"937","27","2","15",1298.3152394339
"938","28","2","15",478.114073810117
"939","02","3","15",521.448302749698
"940","03","3","15",804.595587552311
"941","04","3","15",999.874436562184
"942","05","3","15",1044.99906298813
"943","06","3","15",1123.01850853702
"944","07","3","15",240.665761360069
"945","09","3","15",737.526174870273
"946","10","3","15",1009.38152820487
"947","11","3","15",1110.95222949654
"948","12","3","15",1136.70022570017
"949","13","3","15",1199.6179567098
"950","14","3","15",295.684739365515
"951","16","3","15",732.556771801866
"952","17","3","15",945.620142798081
"953","18","3","15",1073.18517055188
"954","19","3","15",1128.87495148431
"955","20","3","15",1166.76378322674
"956","21","3","15",260.774503426587
"957","24","3","15",930.130493907272
"958","25","3","15",1145.40215548628
"959","26","3","15",1195.40050781618
"960","27","3","15",1337.18411171016
"961","28","3","15",516.982946086374
"962","30","3","15",1277.97677159024
"963","31","3","15",1202.54047702819
"964","01","4","15",861.634317563273
"965","04","4","15",166.700705642485
"966","06","4","15",704.37214507068
"967","07","4","15",926.766468446317
"968","08","4","15",1091.32529925177
"969","09","4","15",1113.07355410745
"970","10","4","15",1221.58395922215
"971","11","4","15",277.77849857684
"972","13","4","15",780.971593243455
"973","14","4","15",981.785446451762
"974","15","4","15",1096.53713367812
"975","16","4","15",1108.10415103905
"976","17","4","15",1157.82257381536
"977","18","4","15",240.011439632185
"978","20","4","15",748.117419760395
"979","21","4","15",946.875210512835
"980","22","4","15",1090.62905265004
"981","23","4","15",1176.3888712211
"982","24","4","15",1142.33292492456
"983","25","4","15",312.228424566583
"984","27","4","15",918.537748243814
"985","28","4","15",1203.08365317262
"986","29","4","15",1469.16601801793
"987","30","4","15",1653.52415082742
"988","02","5","15",35.1422137895075
"989","04","5","15",663.101244933487
"990","05","5","15",869.246301877009
"991","06","5","15",1051.23978703019
"992","07","5","15",1112.61367988825
"993","08","5","15",1173.19847108942
"994","09","5","15",251.220085910083
"995","11","5","15",774.179037867843
"996","12","5","15",960.947464589047
"997","13","5","15",1127.83923520296
"998","14","5","15",1167.6326578937
"999","15","5","15",1178.41030551577
"1000","16","5","15",246.250682841676
"1001","19","5","15",953.122190373191
"1002","20","5","15",1094.9850617199
"1003","21","5","15",1132.72242195477
"1004","22","5","15",1172.50222448768
"1005","23","5","15",314.535403023731
"1006","25","5","15",808.628963857586
"1007","26","5","15",1019.64774670505
"1008","27","5","15",1265.40539020332
"1009","28","5","15",1388.93086461456
"1010","29","5","15",1551.03918985558
"1011","30","5","15",791.67068263005
"1012","01","6","15",525.74814109738
"1013","02","6","15",722.129936038559
"1014","03","6","15",945.906312225566
"1015","04","6","15",1039.53563933347
"1016","05","6","15",1082.3357480571
"1017","06","6","15",218.953071273294
"1018","09","6","15",938.207808159134
"1019","10","6","15",1150.69225287813
"1020","11","6","15",1150.61343226783
"1021","12","6","15",1174.03691076914
"1022","13","6","15",295.552519446069
"1023","16","6","15",933.238405090727
"1024","17","6","15",1086.93086747134
"1025","18","6","15",1112.84637332317
"1026","19","6","15",1166.21163655328
"1027","20","6","15",262.698345963009
"1028","22","6","15",754.742876184143
"1029","23","6","15",1001.52312527278
"1030","24","6","15",1071.44121858053
"1031","25","6","15",1185.06335825757
"1032","26","6","15",1232.73719288514
"1033","27","6","15",433.118674446428
"1034","30","6","15",1478.6584048791
"1035","01","7","15",875.487861810393
"1036","02","7","15",910.849226233998
"1037","03","7","15",1030.65156281672
"1038","04","7","15",180.554249889605
"1039","06","7","15",718.2256893178
"1040","07","7","15",940.620012693437
"1041","08","7","15",1105.17884349889
"1042","09","7","15",1126.92709835457
"1043","10","7","15",1235.43750346927
"1044","11","7","15",291.63204282396
"1045","13","7","15",794.825137490576
"1046","14","7","15",995.638990698883
"1047","15","7","15",1110.39067792524
"1048","16","7","15",1121.95769528617
"1049","17","7","15",1171.67611806249
"1050","18","7","15",253.864983879306
"1051","21","7","15",960.728754759955
"1052","22","7","15",1104.48259689716
"1053","23","7","15",1190.24241546822
"1054","24","7","15",1156.18646917168
"1055","25","7","15",326.081968813703
"1056","27","7","15",932.391292490935
"1057","28","7","15",1216.93719741974
"1058","29","7","15",1483.01956226505
"1059","30","7","15",1667.37769507454
"1060","31","7","15",1428.59645229259
"1061","01","8","15",55.5476606707053
"1062","03","8","15",625.238729130385
"1063","04","8","15",879.888486755864
"1064","05","8","15",1026.66263508378
"1065","06","8","15",1107.00659833499
"1066","08","8","15",285.238642359206
"1067","10","8","15",830.024669782945
"1068","11","8","15",990.96627969022
"1069","12","8","15",1118.36379779582
"1070","13","8","15",1183.60604650777
"1071","14","8","15",1221.07495149618
"1072","15","8","15",290.450476785553
"1073","18","8","15",953.199220745565
"1074","19","8","15",1110.53852357996
"1075","20","8","15",1150.75187302471
"1076","21","8","15",1186.16471555725
"1077","22","8","15",284.542395757468
"1078","24","8","15",750.773635485346
"1079","25","8","15",1025.41620567996
"1080","26","8","15",1177.06407991183
"1081","27","8","15",1321.17220150813
"1082","28","8","15",1442.37315821704
"1083","29","8","15",663.079361125366
"1084","31","8","15",1023.18361860626
"1085","01","9","15",740.804130714651
"1086","02","9","15",877.815017040225
"1087","03","9","15",999.941871325263
"1088","04","9","15",1091.24668073085
"1089","05","9","15",192.644667121779
"1090","07","9","15",746.56537298209
"1091","08","9","15",970.495112403151
"1092","09","9","15",1093.8928891608
"1093","10","9","15",1204.72781197782
"1094","11","9","15",1202.3244736652
"1095","12","9","15",284.345829833817
"1096","14","9","15",801.584350987535
"1097","15","9","15",975.706946829499
"1098","16","9","15",1088.92348609239
"1099","17","9","15",1140.96642657103
"1100","18","9","15",1164.55741472055
"1101","19","9","15",276.520555617961
"1102","21","9","15",766.674115048607
"1103","22","9","15",969.798865801414
"1104","23","9","15",1157.20820627445
"1105","24","9","15",1125.47677768022
"1106","25","9","15",1236.77439965495
"1107","26","9","15",343.046111949825
"1108","28","9","15",1022.88255770839
"1109","29","9","15",1348.33583116931
"1110","30","9","15",1634.34348588077
"1111","01","10","15",910.857826720046
"1112","02","10","15",943.89467344133
"1113","03","10","15",122.294887691353
"1114","05","10","15",673.251690976242
"1115","06","10","15",914.616084745028
"1116","07","10","15",1077.63949950506
"1117","08","10","15",1140.54880840855
"1118","09","10","15",1159.97254556191
"1119","10","10","15",327.080828343913
"1120","13","10","15",991.215532917803
"1121","14","10","15",1132.6584775105
"1122","15","10","15",1145.76064283489
"1123","16","10","15",1155.0031424935
"1124","17","10","15",263.319442937123
"1125","19","10","15",757.127579472424
"1126","20","10","15",958.361359434743
"1127","21","10","15",1097.74824157158
"1128","22","10","15",1139.85256180681
"1129","23","10","15",1223.28786267555
"1130","24","10","15",247.829794046314
"1131","26","10","15",823.653135804288
"1132","27","10","15",1128.78168791816
"1133","28","10","15",1353.95668423136
"1134","29","10","15",1518.38952717471
"1135","30","10","15",1700.42314228187
"1136","31","10","15",520.23977716723
"1137","03","11","15",838.999460241773
"1138","04","11","15",1034.27830925165
"1139","05","11","15",1079.40293567759
"1140","06","11","15",1157.42238122648
"1141","07","11","15",275.069634049532
"1142","09","11","15",771.930047559736
"1143","10","11","15",1043.78540089433
"1144","11","11","15",1145.356102186
"1145","12","11","15",1171.10409838963
"1146","13","11","15",1234.02182939926
"1147","14","11","15",330.088612054977
"1148","17","11","15",980.024015487543
"1149","18","11","15",1107.58904324135
"1150","19","11","15",1163.27882417378
"1151","20","11","15",1201.1676559162
"1152","21","11","15",295.17837611605
"1153","23","11","15",835.245364673384
"1154","24","11","15",964.534366596734
"1155","25","11","15",1179.80602817575
"1156","26","11","15",1229.80438050564
"1157","27","11","15",1371.58798439962
"1158","28","11","15",551.386818775837
"1159","30","11","15",1312.3806442797
"1160","01","12","15",1107.56711827823
"1161","02","12","15",1244.5780046038
"1162","03","12","15",1366.70485888884
"1163","04","12","15",1458.00966829442
"1164","05","12","15",559.407654685356
"1165","07","12","15",1113.32836054567
"1166","09","12","15",1460.65587672438
"1167","10","12","15",1571.4907995414
"1168","11","12","15",1569.08746122878
"1169","12","12","15",651.108817397395
"1170","14","12","15",1168.34733855111
"1171","15","12","15",1342.46993439308
"1172","16","12","15",1455.68647365597
"1173","17","12","15",1507.72941413461
"1174","18","12","15",1531.32040228412
"1175","19","12","15",643.283543181538
"1176","21","12","15",1133.43710261218
"1177","22","12","15",1336.56185336499
"1178","23","12","15",1523.97119383803
"1179","24","12","15",1492.2397652438
"1180","26","12","15",709.809099513402
"1181","28","12","15",1389.64554527197
"1182","29","12","15",1715.09881873289
"1183","30","12","15",2001.10647344434
"1184","31","12","15",1764.64974836472
"1185","02","1","16",0
"1186","04","1","16",451.188924154116
"1187","05","1","16",657.333981097638
"1188","06","1","16",839.327466250818
"1189","07","1","16",900.701359108881
"1190","08","1","16",961.286150310047
"1191","09","1","16",39.307765130712
"1192","12","1","16",749.035143809676
"1193","13","1","16",915.926914423593
"1194","14","1","16",955.720337114326
"1195","15","1","16",966.497984736394
"1196","16","1","16",34.3383620623048
"1197","18","1","16",524.499658143817
"1198","19","1","16",741.20986959382
"1199","20","1","16",883.072740940534
"1200","21","1","16",920.810101175399
"1201","22","1","16",960.58990370831
"1202","23","1","16",102.62308224436
"1203","25","1","16",596.716643078215
"1204","26","1","16",807.735425925684
"1205","27","1","16",1053.49306942395
"1206","28","1","16",1177.01854383519
"1207","29","1","16",1339.12686907621
"1208","30","1","16",579.75836185068
"1209","01","2","16",457.300170689927
"1210","02","2","16",653.681965631107
"1211","03","2","16",877.458341818114
"1212","04","2","16",971.087668926019
"1213","05","2","16",1013.88777764964
"1214","06","2","16",150.505100865841
"1215","08","2","16",686.991152378428
"1216","09","2","16",869.759837751682
"1217","10","2","16",1082.24428247067
"1218","11","2","16",1082.16546186037
"1219","12","2","16",1105.58894036168
"1220","13","2","16",227.104549038617
"1221","15","2","16",692.202986804775
"1222","16","2","16",864.790434683275
"1223","17","2","16",1018.48289706388
"1224","18","2","16",1044.39840291572
"1225","19","2","16",1097.76366614583
"1226","20","2","16",194.250375555557
"1227","22","2","16",686.29490577669
"1228","23","2","16",933.07515486533
"1229","24","2","16",1002.99324817308
"1230","25","2","16",1116.61538785012
"1231","26","2","16",1164.28922247769
"1232","27","2","16",364.670704038976
"1233","29","2","16",1064.83187114459
"1234","01","3","16",695.85072442653
"1235","02","3","16",832.861610752104
"1236","03","3","16",954.988465037143
"1237","04","3","16",1046.29327444273
"1238","05","3","16",147.691260833658
"1239","07","3","16",701.611966693969
"1240","08","3","16",925.541706115031
"1241","09","3","16",1048.93948287268
"1242","10","3","16",1159.7744056897
"1243","11","3","16",1157.37106737708
"1244","12","3","16",239.392423545697
"1245","14","3","16",756.630944699414
"1246","15","3","16",930.753540541378
"1247","16","3","16",1043.97007980427
"1248","17","3","16",1096.01302028291
"1249","18","3","16",1119.60400843243
"1250","19","3","16",231.56714932984
"1251","22","3","16",924.845459513293
"1252","23","3","16",1112.25479998633
"1253","26","3","16",298.092705661705
"1254","28","3","16",977.929151420274
"1255","29","3","16",1303.38242488119
"1256","30","3","16",1589.39007959265
"1257","31","3","16",1352.93335451302
"1258","01","4","16",908.053155443814
"1259","02","4","16",0
"1260","04","4","16",627.646910976384
"1261","05","4","16",833.791967919906
"1262","06","4","16",1015.78545307309
"1263","07","4","16",1077.15934593115
"1264","08","4","16",1137.74413713231
"1265","09","4","16",215.76575195298
"1266","11","4","16",738.72470391074
"1267","12","4","16",925.493130631944
"1268","13","4","16",1092.38490124586
"1269","14","4","16",1132.17832393659
"1270","15","4","16",1142.95597155866
"1271","16","4","16",210.796348884573
"1272","18","4","16",700.957644966085
"1273","19","4","16",917.667856416088
"1274","20","4","16",1059.5307277628
"1275","21","4","16",1097.26808799767
"1276","22","4","16",1137.04789053058
"1277","23","4","16",279.081069066628
"1278","25","4","16",773.174629900483
"1279","26","4","16",984.193412747952
"1280","27","4","16",1229.95105624622
"1281","28","4","16",1353.47653065745
"1282","29","4","16",1515.58485589848
"1283","30","4","16",756.216348672947
"1284","02","5","16",496.088419123407
"1285","03","5","16",779.23570392602
"1286","04","5","16",974.514552935893
"1287","05","5","16",1019.63917936184
"1288","06","5","16",1097.65862491073
"1289","07","5","16",215.305877733779
"1290","10","5","16",984.021644578579
"1291","11","5","16",1085.59234587025
"1292","12","5","16",1111.34034207388
"1293","13","5","16",1174.25807308351
"1294","14","5","16",270.324855739224
"1295","16","5","16",707.196888175575
"1296","17","5","16",920.26025917179
"1297","18","5","16",1047.82528692559
"1298","19","5","16",1103.51506785802
"1299","20","5","16",1141.40389960045
"1300","21","5","16",235.414619800296
"1301","23","5","16",775.48160835763
"1302","24","5","16",904.770610280981
"1303","25","5","16",1120.04227185999
"1304","26","5","16",1170.04062418989
"1305","27","5","16",1311.82422808387
"1306","28","5","16",491.623062460083
"1307","31","5","16",1177.1805934019
"1308","01","6","16",837.161449099786
"1309","02","6","16",872.522813523391
"1310","03","6","16",992.325150106108
"1311","04","6","16",142.227837178998
"1312","07","6","16",902.29359998283
"1313","08","6","16",1066.85243078829
"1314","09","6","16",1088.60068564397
"1315","10","6","16",1197.11109075867
"1316","11","6","16",253.305630113353
"1317","13","6","16",756.498724779969
"1318","14","6","16",957.312577988275
"1319","15","6","16",1072.06426521463
"1320","16","6","16",1083.63128257556
"1321","17","6","16",1133.34970535188
"1322","18","6","16",215.538571168699
"1323","20","6","16",723.644551296909
"1324","21","6","16",922.402342049348
"1325","22","6","16",1066.15618418655
"1326","23","6","16",1151.91600275761
"1327","24","6","16",1117.86005646107
"1328","25","6","16",287.755556103096
"1329","27","6","16",894.064879780328
"1330","28","6","16",1178.61078470914
"1331","29","6","16",1444.69314955445
"1332","30","6","16",1629.05128236393
"1333","01","7","16",921.906699690935
"1334","02","7","16",13.5414240795252
"1335","05","7","16",847.645512167026
"1336","06","7","16",1029.63899732021
"1337","07","7","16",1091.01289017827
"1338","08","7","16",1151.59768137944
"1339","09","7","16",229.6192962001
"1340","11","7","16",752.57824815786
"1341","12","7","16",939.346674879065
"1342","13","7","16",1106.23844549298
"1343","14","7","16",1146.03186818371
"1344","15","7","16",1156.80951580578
"1345","16","7","16",224.649893131693
"1346","18","7","16",714.811189213205
"1347","19","7","16",931.521400663208
"1348","21","7","16",1111.12163224479
"1349","22","7","16",1150.9014347777
"1350","23","7","16",292.934613313748
"1351","25","7","16",787.028174147603
"1352","26","7","16",998.046956995073
"1353","27","7","16",1243.80460049334
"1354","28","7","16",1367.33007490457
"1355","29","7","16",1529.4384001456
"1356","30","7","16",770.069892920068
"1357","01","8","16",516.493866004605
"1358","02","8","16",712.875660945784
"1359","03","8","16",936.652037132792
"1360","04","8","16",1030.2813642407
"1361","05","8","16",1073.08147296432
"1362","06","8","16",209.698796180519
"1363","08","8","16",746.184847693105
"1364","09","8","16",928.95353306636
"1365","10","8","16",1141.43797778535
"1366","11","8","16",1141.35915717505
"1367","12","8","16",1164.78263567636
"1368","13","8","16",286.298244353294
"1369","16","8","16",923.984129997952
"1370","17","8","16",1077.67659237856
"1371","18","8","16",1103.5920982304
"1372","19","8","16",1156.9573614605
"1373","20","8","16",253.444070870234
"1374","22","8","16",745.488601091368
"1375","23","8","16",992.268850180007
"1376","24","8","16",1062.18694348775
"1377","25","8","16",1175.80908316479
"1378","26","8","16",1223.48291779237
"1379","27","8","16",423.864399353653
"1380","29","8","16",1124.02556645927
"1381","30","8","16",1469.40412978633
"1382","31","8","16",1334.59692660867
"1383","01","9","16",891.197008199483
"1384","02","9","16",924.233854920766
"1385","03","9","16",102.63406917079
"1386","05","9","16",653.590872455678
"1387","06","9","16",894.955266224464
"1388","07","9","16",1057.9786809845
"1389","08","9","16",1120.88798988798
"1390","09","9","16",1140.31172704134
"1391","10","9","16",307.420009823349
"1392","12","9","16",745.292035167717
"1393","13","9","16",971.55471439724
"1394","14","9","16",1112.99765898994
"1395","15","9","16",1126.09982431433
"1396","16","9","16",1135.34232397293
"1397","17","9","16",243.65862441656
"1398","19","9","16",737.46676095186
"1399","20","9","16",938.70054091418
"1400","21","9","16",1078.08742305101
"1401","22","9","16",1120.19174328625
"1402","23","9","16",1203.62704415499
"1403","24","9","16",228.168975525751
"1404","26","9","16",803.992317283725
"1405","27","9","16",1109.1208693976
"1406","28","9","16",1334.2958657108
"1407","29","9","16",1498.72870865414
"1408","30","9","16",1680.76232376131
"1409","01","10","16",13.550024565573
"1410","03","10","16",583.241093025253
"1411","04","10","16",837.890850650732
"1412","05","10","16",984.664998978648
"1413","06","10","16",1065.00896222986
"1414","07","10","16",1124.0583373856
"1415","08","10","16",243.241006254073
"1416","10","10","16",788.027033677813
"1417","11","10","16",948.968643585087
"1418","12","10","16",1076.36616169069
"1419","13","10","16",1141.60841040264
"1420","14","10","16",1179.07731539105
"1421","15","10","16",248.452840680421
"1422","18","10","16",911.201584640433
"1423","19","10","16",1068.54088747483
"1424","20","10","16",1108.75423691958
"1425","21","10","16",1144.16707945212
"1426","22","10","16",242.544759652336
"1427","24","10","16",708.775999380214
"1428","25","10","16",983.41856957483
"1429","26","10","16",1135.06644380669
"1430","27","10","16",1279.17456540299
"1431","28","10","16",1400.37552211191
"1432","29","10","16",621.081725020234
"1433","31","10","16",981.185982501129
"1434","01","11","16",730.254597115993
"1435","02","11","16",867.265483441566
"1436","03","11","16",989.392337726605
"1437","04","11","16",1080.69714713219
"1438","05","11","16",182.095133523121
"1439","08","11","16",959.945578804493
"1440","09","11","16",1083.34335556214
"1441","10","11","16",1194.17827837916
"1442","11","11","16",1191.77494006654
"1443","12","11","16",273.796296235159
"1444","15","11","16",965.157413230841
"1445","16","11","16",1078.37395249373
"1446","17","11","16",1130.41689297237
"1447","18","11","16",1154.00788112189
"1448","19","11","16",265.971022019303
"1449","21","11","16",756.124581449949
"1450","22","11","16",959.249332202756
"1451","23","11","16",1146.65867267579
"1452","24","11","16",1114.92724408157
"1453","25","11","16",1226.22486605629
"1454","26","11","16",332.496578351167
"1455","28","11","16",1012.33302410974
"1456","29","11","16",1337.78629757065
"1457","30","11","16",1623.79395228211
"1458","01","12","16",1257.95999576306
"1459","02","12","16",1290.99684248434
"1460","03","12","16",469.397056734367
"1461","05","12","16",1020.35386001926
"1462","06","12","16",1261.71825378804
"1463","07","12","16",1424.74166854807
"1464","09","12","16",1507.07471460492
"1465","10","12","16",674.182997386927
"1466","12","12","16",1112.05502273129
"1467","13","12","16",1338.31770196082
"1468","14","12","16",1479.76064655352
"1469","15","12","16",1492.86281187791
"1470","16","12","16",1502.10531153651
"1471","17","12","16",610.421611980137
"1472","19","12","16",1104.22974851544
"1473","20","12","16",1305.46352847776
"1474","21","12","16",1444.85041061459
"1475","22","12","16",1486.95473084982
"1476","23","12","16",1570.39003171857
"1477","24","12","16",594.931963089328
"1478","26","12","16",1170.7553048473
"1479","27","12","16",1475.88385696118
"1480","28","12","16",1701.05885327438
"1481","29","12","16",1865.49169621772
"1482","30","12","16",2047.52531132489
"1483","31","12","16",867.341946210244
"1485","02","1","17",284.176098344036
"1486","03","1","17",567.323383146649
"1487","04","1","17",762.602232156522
"1488","05","1","17",807.72685858247
"1489","06","1","17",885.74630413136
"1490","07","1","17",3.39355695440781
"1493","10","1","17",772.109323799208
"1494","11","1","17",873.680025090878
"1495","12","1","17",899.428021294508
"1496","13","1","17",962.345752304135
"1497","14","1","17",58.4125349598528
"1499","16","1","17",495.284567396204
"1500","17","1","17",708.347938392419
"1501","18","1","17",835.912966146223
"1502","19","1","17",891.602747078652
"1503","20","1","17",929.491578821076
"1504","21","1","17",23.5022990209257
"1506","23","1","17",563.569287578259
"1507","24","1","17",692.85828950161
"1508","25","1","17",908.129951080621
"1509","26","1","17",958.128303410516
"1510","27","1","17",1099.91190730449
"1511","28","1","17",279.710741680713
"1513","30","1","17",1040.70456718458
"1514","31","1","17",965.268272622526
"1515","01","2","17",768.713478692333
"1516","02","2","17",804.074843115939
"1517","03","2","17",923.877179698656
"1518","04","2","17",73.7798667715456
"1520","06","2","17",611.451306199741
"1521","07","2","17",833.845629575378
"1522","08","2","17",998.404460380834
"1523","09","2","17",1020.15271523651
"1524","10","2","17",1128.66312035122
"1525","11","2","17",184.857659705901
"1527","13","2","17",688.050754372516
"1528","14","2","17",888.864607580823
"1529","15","2","17",1003.61629480718
"1530","16","2","17",1015.18331216811
"1531","17","2","17",1064.90173494443
"1532","18","2","17",147.090600761246
"1534","20","2","17",655.196580889457
"1535","21","2","17",853.954371641896
"1536","22","2","17",997.708213779097
"1537","23","2","17",1083.46803235016
"1538","24","2","17",1049.41208605362
"1539","25","2","17",219.307585695644
"1541","27","2","17",825.616909372875
"1542","28","2","17",1110.16281430168
"1543","01","3","17",807.582350968591
"1544","02","3","17",842.943715392196
"1545","03","3","17",962.746051974913
"1546","04","3","17",112.648739047803
"1548","06","3","17",650.320178475998
"1549","07","3","17",872.714501851635
"1550","08","3","17",1037.27333265709
"1551","09","3","17",1059.02158751277
"1552","10","3","17",1167.53199262747
"1553","11","3","17",223.726531982158
"1555","13","3","17",726.919626648774
"1556","14","3","17",927.73347985708
"1557","15","3","17",1042.48516708344
"1558","16","3","17",1054.05218444436
"1559","17","3","17",1103.77060722068
"1560","18","3","17",185.959473037504
"1563","21","3","17",892.823243918153
"1564","22","3","17",1036.57708605535
"1565","23","3","17",1122.33690462642
"1566","24","3","17",1088.28095832987
"1567","25","3","17",258.176457971902
"1569","27","3","17",864.485781649133
"1570","28","3","17",1149.03168657794
"1571","29","3","17",1415.11405142325
"1572","30","3","17",1599.47218423274
"1573","31","3","17",1360.69094145079
"1574","01","4","17",0
"1576","03","4","17",544.099688508571
"1577","04","4","17",798.74944613405
"1578","05","4","17",945.523594461967
"1579","06","4","17",1025.86755771318
"1580","07","4","17",1084.91693286892
"1581","08","4","17",204.099601737392
"1583","10","4","17",748.885629161131
"1584","11","4","17",909.827239068406
"1585","12","4","17",1037.22475717401
"1588","15","4","17",209.311436163739
"1590","17","4","17",685.124243754342
"1591","18","4","17",872.060180123751
"1592","19","4","17",1029.39948295815
"1593","20","4","17",1069.61283240289
"1594","21","4","17",1105.02567493544
"1595","22","4","17",203.403355135655
"1597","24","4","17",669.634594863532
"1598","25","4","17",944.277165058149
"1599","26","4","17",1095.92503929001
"1600","27","4","17",1240.03316088631
"1601","28","4","17",1361.23411759522
"1602","29","4","17",581.940320503552
"1605","02","5","17",667.190954281074
"1606","03","5","17",890.96733046808
"1607","04","5","17",984.596657575985
"1608","05","5","17",1027.39676629961
"1609","06","5","17",164.014089515808
"1611","08","5","17",700.500141028394
"1612","09","5","17",883.268826401649
"1613","10","5","17",1095.75327112064
"1614","11","5","17",1095.67445051034
"1615","12","5","17",1119.09792901165
"1616","13","5","17",240.613537688583
"1618","15","5","17",705.711975454742
"1619","16","5","17",878.299423333241
"1620","17","5","17",1031.99188571385
"1621","18","5","17",1057.90739156569
"1622","19","5","17",1111.27265479579
"1623","20","5","17",207.759364205524
"1625","22","5","17",699.803894426657
"1626","23","5","17",946.584143515297
"1627","24","5","17",1016.50223682304
"1628","25","5","17",1130.12437650008
"1629","26","5","17",1177.79821112766
"1630","27","5","17",378.179692688942
"1633","30","5","17",1423.71942312162
"1634","31","5","17",1288.91221994396
"1635","01","6","17",847.243553739878
"1636","02","6","17",880.280400461162
"1637","03","6","17",58.6806147111853
"1639","05","6","17",609.637417996074
"1640","06","6","17",851.00181176486
"1641","07","6","17",1014.02522652489
"1642","08","6","17",1076.93453542838
"1643","09","6","17",1096.35827258174
"1644","10","6","17",263.466555363745
"1646","12","6","17",701.338580708112
"1647","13","6","17",927.601259937635
"1648","14","6","17",1069.04420453034
"1649","15","6","17",1082.14636985473
"1650","16","6","17",1091.38886951333
"1651","17","6","17",199.705169956955
"1654","20","6","17",894.747086454575
"1655","21","6","17",1034.13396859141
"1656","22","6","17",1076.23828882664
"1657","23","6","17",1159.67358969538
"1658","24","6","17",184.215521066146
"1661","27","6","17",1065.16741493799
"1662","28","6","17",1290.3424112512
"1663","29","6","17",1454.77525419454
"1664","30","6","17",1636.8088693017
"1665","01","7","17",0
"1668","04","7","17",812.602990381171
"1669","05","7","17",959.377138709087
"1670","06","7","17",1039.7211019603
"1671","07","7","17",1098.77047711604
"1672","08","7","17",217.953145984513
"1674","10","7","17",762.739173408252
"1675","11","7","17",923.680783315526
"1676","12","7","17",1051.07830142113
"1677","13","7","17",1116.32055013307
"1678","14","7","17",1153.78945512148
"1679","15","7","17",223.16498041086
"1681","17","7","17",698.977788001462
"1682","18","7","17",885.913724370872
"1683","19","7","17",1043.25302720527
