"","Dia","Mes","Anio","pred"
"951",8,8,14,1218.88317774727
"952",9,8,14,296.904792567934
"953",10,8,14,0
"954",11,8,14,819.863744525693
"955",12,8,14,1006.6321712469
"956",13,8,14,1173.52394186082
"957",14,8,14,1213.31736455155
"958",15,8,14,1224.09501217362
"959",16,8,14,291.935389499526
"960",17,8,14,0
"961",18,8,14,0
"962",19,8,14,998.806897031042
"963",20,8,14,1140.66976837776
"964",21,8,14,1178.40712861262
"965",22,8,14,1218.18693114553
"966",23,8,14,360.220109681582
"967",24,8,14,0
"968",25,8,14,854.313670515436
"969",26,8,14,1065.33245336291
"970",27,8,14,1311.09009686117
"971",28,8,14,1434.61557127241
"972",29,8,14,1596.72389651343
"973",30,8,14,837.355389287901
"974",31,8,14,0
"975",1,9,14,569.701595550124
"976",2,9,14,766.083390491304
"977",3,9,14,989.859766678311
"978",4,9,14,1083.48909378622
"979",5,9,14,1126.28920250984
"980",6,9,14,262.906525726038
"981",7,9,14,0
"982",8,9,14,799.392577238625
"983",9,9,14,982.161262611879
"984",10,9,14,1194.64570733087
"985",11,9,14,1194.56688672057
"986",12,9,14,1217.99036522188
"987",13,9,14,339.505973898814
"988",14,9,14,0
"989",15,9,14,804.604411664972
"990",16,9,14,977.191859543472
"991",17,9,14,1130.88432192408
"992",18,9,14,1156.79982777592
"993",19,9,14,1210.16509100602
"994",20,9,14,306.651800415754
"995",21,9,14,0
"996",22,9,14,798.696330636887
"997",23,9,14,1045.47657972553
"998",24,9,14,1115.39467303327
"999",25,9,14,1229.01681271031
"1000",26,9,14,1276.69064733789
"1001",27,9,14,477.072128899173
"1002",28,9,14,0
"1003",29,9,14,1177.23329600478
"1004",30,9,14,1522.61185933185
"1005",1,10,14,900.775722073094
"1006",2,10,14,936.137086496699
"1007",3,10,14,1055.93942307942
"1008",4,10,14,205.842110152306
"1009",5,10,14,0
"1010",6,10,14,743.513549580501
"1011",7,10,14,965.907872956138
"1012",8,10,14,1130.46670376159
"1013",9,10,14,1152.21495861727
"1014",10,10,14,1260.72536373198
"1015",11,10,14,316.919903086661
"1016",12,10,14,0
"1017",13,10,14,0
"1018",14,10,14,1020.92685096158
"1019",15,10,14,1135.67853818794
"1020",16,10,14,1147.24555554887
"1021",17,10,14,1196.96397832519
"1022",18,10,14,279.152844142007
"1023",19,10,14,0
"1024",20,10,14,787.258824270217
"1025",21,10,14,986.016615022656
"1026",22,10,14,1129.77045715986
"1027",23,10,14,1215.53027573092
"1028",24,10,14,1181.47432943438
"1029",25,10,14,351.369829076404
"1030",26,10,14,0
"1031",27,10,14,957.679152753635
"1032",28,10,14,1242.22505768244
"1033",29,10,14,1508.30742252775
"1034",30,10,14,1692.66555533724
"1035",31,10,14,1453.88431255529
"1036",1,11,14,98.2058566175668
"1037",2,11,14,0
"1038",3,11,14,0
"1039",4,11,14,922.546682702725
"1040",5,11,14,1069.32083103064
"1041",6,11,14,1149.66479428185
"1042",7,11,14,1208.71416943759
"1043",8,11,14,327.896838306067
"1044",9,11,14,0
"1045",10,11,14,872.682865729806
"1046",11,11,14,1033.62447563708
"1047",12,11,14,1161.02199374268
"1048",13,11,14,1226.26424245463
"1049",14,11,14,1263.73314744304
"1050",15,11,14,333.108672732415
"1051",16,11,14,0
"1052",17,11,14,0
"1053",18,11,14,995.857416692426
"1054",19,11,14,1153.19671952682
"1055",20,11,14,1193.41006897157
"1056",21,11,14,1228.82291150411
"1057",22,11,14,327.20059170433
"1058",23,11,14,0
"1059",24,11,14,793.431831432208
"1060",25,11,14,1068.07440162682
"1061",26,11,14,1219.72227585869
"1062",27,11,14,1363.83039745499
"1063",28,11,14,1485.0313541639
"1064",29,11,14,705.737557072228
"1065",30,11,14,0
"1066",1,12,14,936.464583113701
"1067",2,12,14,1132.84637805488
"1068",3,12,14,1356.62275424189
"1069",4,12,14,1450.25208134979
"1070",5,12,14,1493.05219007342
"1071",6,12,14,629.669513289615
"1072",7,12,14,0
"1073",8,12,14,0
"1074",9,12,14,1348.92425017546
"1075",10,12,14,1561.40869489445
"1076",11,12,14,1561.32987428415
"1077",12,12,14,1584.75335278546
"1078",13,12,14,706.268961462391
"1079",14,12,14,0
"1080",15,12,14,1171.36739922855
"1081",16,12,14,1343.95484710705
"1082",17,12,14,1497.64730948766
"1083",18,12,14,1523.56281533949
"1084",19,12,14,1576.9280785696
"1085",20,12,14,673.414787979331
"1086",21,12,14,0
"1087",22,12,14,1165.45931820046
"1088",23,12,14,1412.2395672891
"1089",24,12,14,1482.15766059685
"1090",25,12,14,0
"1091",26,12,14,1643.45363490147
"1092",27,12,14,843.83511646275
"1093",28,12,14,0
"1094",29,12,14,1543.99628356836
"1095",30,12,14,1889.37484689542
"1096",31,12,14,1754.56764371776
"1097",1,1,15,0
"1098",2,1,15,756.874428398199
"1099",3,1,15,0
"1100",4,1,15,0
"1101",5,1,15,486.231445933111
"1102",6,1,15,727.595839701897
"1103",7,1,15,890.619254461928
"1104",8,1,15,953.528563365416
"1105",9,1,15,972.952300518774
"1106",10,1,15,140.060583300782
"1107",11,1,15,0
"1108",12,1,15,0
"1109",13,1,15,804.195287874672
"1110",14,1,15,945.638232467373
"1111",15,1,15,958.740397791763
"1112",16,1,15,967.982897450367
"1113",17,1,15,76.2991978939926
"1114",18,1,15,0
"1115",19,1,15,570.107334429293
"1116",20,1,15,771.341114391612
"1117",21,1,15,910.727996528446
"1118",22,1,15,952.832316763679
"1119",23,1,15,1036.26761763242
"1120",24,1,15,60.8095490031835
"1121",25,1,15,0
"1122",26,1,15,636.632890761158
"1123",27,1,15,941.761442875031
"1124",28,1,15,1166.93643918823
"1125",29,1,15,1331.36928213158
"1126",30,1,15,1513.40289723874
"1127",31,1,15,333.219532124099
"1128",1,2,15,0
"1129",2,2,15,482.57943046658
"1130",3,2,15,765.726715269193
"1131",4,2,15,961.005564279066
"1132",5,2,15,1006.13019070501
"1133",6,2,15,1084.1496362539
"1134",7,2,15,201.796889076952
"1135",8,2,15,0
"1136",9,2,15,698.657302587156
"1137",10,2,15,970.512655921752
"1138",11,2,15,1072.08335721342
"1139",12,2,15,1097.83135341705
"1140",13,2,15,1160.74908442668
"1141",14,2,15,256.815867082397
"1142",15,2,15,0
"1143",16,2,15,693.687899518748
"1144",17,2,15,906.751270514963
"1145",18,2,15,1034.31629826877
"1146",19,2,15,1090.0060792012
"1147",20,2,15,1127.89491094362
"1148",21,2,15,221.90563114347
"1149",22,2,15,0
"1150",23,2,15,761.972619700803
"1151",24,2,15,891.261621624154
"1152",25,2,15,1106.53328320316
"1153",26,2,15,1156.53163553306
"1154",27,2,15,1298.31523942704
"1155",28,2,15,478.114073803257
"1156",1,3,15,0
"1157",2,3,15,521.448302742838
"1158",3,3,15,804.59558754545
"1159",4,3,15,999.874436555323
"1160",5,3,15,1044.99906298127
"1161",6,3,15,1123.01850853016
"1162",7,3,15,240.665761353209
"1163",8,3,15,0
"1164",9,3,15,737.526174863413
"1165",10,3,15,1009.38152819801
"1166",11,3,15,1110.95222948968
"1167",12,3,15,1136.70022569331
"1168",13,3,15,1199.61795670294
"1169",14,3,15,295.684739358654
"1170",15,3,15,0
"1171",16,3,15,732.556771795006
"1172",17,3,15,945.62014279122
"1173",18,3,15,1073.18517054502
"1174",19,3,15,1128.87495147745
"1175",20,3,15,1166.76378321988
"1176",21,3,15,260.774503419727
"1177",22,3,15,0
"1178",23,3,15,0
"1179",24,3,15,930.130493900411
"1180",25,3,15,1145.40215547942
"1181",26,3,15,1195.40050780932
"1182",27,3,15,1337.1841117033
"1183",28,3,15,516.982946079514
"1184",29,3,15,0
"1185",30,3,15,1277.97677158338
"1186",31,3,15,1202.54047702133
"1187",1,4,15,861.634317556412
"1188",2,4,15,0
"1189",3,4,15,0
"1190",4,4,15,166.700705635624
"1191",5,4,15,0
"1192",6,4,15,704.37214506382
"1193",7,4,15,926.766468439457
"1194",8,4,15,1091.32529924491
"1195",9,4,15,1113.07355410059
"1196",10,4,15,1221.58395921529
"1197",11,4,15,277.77849856998
"1198",12,4,15,0
"1199",13,4,15,780.971593236595
"1200",14,4,15,981.785446444902
"1201",15,4,15,1096.53713367126
"1202",16,4,15,1108.10415103219
"1203",17,4,15,1157.8225738085
"1204",18,4,15,240.011439625325
"1205",19,4,15,0
"1206",20,4,15,748.117419753535
"1207",21,4,15,946.875210505975
"1208",22,4,15,1090.62905264318
"1209",23,4,15,1176.38887121424
"1210",24,4,15,1142.3329249177
"1211",25,4,15,312.228424559723
"1212",26,4,15,0
"1213",27,4,15,918.537748236954
"1214",28,4,15,1203.08365316576
"1215",29,4,15,1469.16601801107
"1216",30,4,15,1653.52415082056
"1217",1,5,15,0
"1218",2,5,15,35.1422137826471
"1219",3,5,15,0
"1220",4,5,15,663.101244926626
"1221",5,5,15,869.246301870148
"1222",6,5,15,1051.23978702333
"1223",7,5,15,1112.61367988139
"1224",8,5,15,1173.19847108256
"1225",9,5,15,251.220085903223
"1226",10,5,15,0
"1227",11,5,15,774.179037860982
"1228",12,5,15,960.947464582187
"1229",13,5,15,1127.8392351961
"1230",14,5,15,1167.63265788684
"1231",15,5,15,1178.4103055089
"1232",16,5,15,246.250682834815
"1233",17,5,15,0
"1234",18,5,15,0
"1235",19,5,15,953.12219036633
"1236",20,5,15,1094.98506171304
"1237",21,5,15,1132.72242194791
"1238",22,5,15,1172.50222448082
"1239",23,5,15,314.53540301687
"1240",24,5,15,0
"1241",25,5,15,808.628963850725
"1242",26,5,15,1019.64774669819
"1243",27,5,15,1265.40539019646
"1244",28,5,15,1388.9308646077
"1245",29,5,15,1551.03918984872
"1246",30,5,15,791.67068262319
"1247",31,5,15,0
"1248",1,6,15,525.748141090519
"1249",2,6,15,722.129936031699
"1250",3,6,15,945.906312218706
"1251",4,6,15,1039.53563932661
"1252",5,6,15,1082.33574805024
"1253",6,6,15,218.953071266433
"1254",7,6,15,0
"1255",8,6,15,0
"1256",9,6,15,938.207808152274
"1257",10,6,15,1150.69225287127
"1258",11,6,15,1150.61343226097
"1259",12,6,15,1174.03691076228
"1260",13,6,15,295.552519439209
"1261",14,6,15,0
"1262",15,6,15,0
"1263",16,6,15,933.238405083867
"1264",17,6,15,1086.93086746448
"1265",18,6,15,1112.84637331631
"1266",19,6,15,1166.21163654642
"1267",20,6,15,262.698345956149
"1268",21,6,15,0
"1269",22,6,15,754.742876177282
"1270",23,6,15,1001.52312526592
"1271",24,6,15,1071.44121857367
"1272",25,6,15,1185.06335825071
"1273",26,6,15,1232.73719287828
"1274",27,6,15,433.118674439568
"1275",28,6,15,0
"1276",29,6,15,0
"1277",30,6,15,1478.65840487224
"1278",1,7,15,875.487861803533
"1279",2,7,15,910.849226227138
"1280",3,7,15,1030.65156280985
"1281",4,7,15,180.554249882745
"1282",5,7,15,0
"1283",6,7,15,718.22568931094
"1284",7,7,15,940.620012686577
"1285",8,7,15,1105.17884349203
"1286",9,7,15,1126.92709834771
"1287",10,7,15,1235.43750346241
"1288",11,7,15,291.6320428171
"1289",12,7,15,0
"1290",13,7,15,794.825137483715
"1291",14,7,15,995.638990692022
"1292",15,7,15,1110.39067791838
"1293",16,7,15,1121.95769527931
"1294",17,7,15,1171.67611805562
"1295",18,7,15,253.864983872445
"1296",19,7,15,0
"1297",20,7,15,0
"1298",21,7,15,960.728754753095
"1299",22,7,15,1104.4825968903
"1300",23,7,15,1190.24241546136
"1301",24,7,15,1156.18646916482
"1302",25,7,15,326.081968806843
"1303",26,7,15,0
"1304",27,7,15,932.391292484074
"1305",28,7,15,1216.93719741288
"1306",29,7,15,1483.01956225819
"1307",30,7,15,1667.37769506768
"1308",31,7,15,1428.59645228573
"1309",1,8,15,55.547660663845
"1310",2,8,15,0
"1311",3,8,15,625.238729123525
"1312",4,8,15,879.888486749004
"1313",5,8,15,1026.66263507692
"1314",6,8,15,1107.00659832813
"1315",7,8,15,0
"1316",8,8,15,285.238642352345
"1317",9,8,15,0
"1318",10,8,15,830.024669776084
"1319",11,8,15,990.966279683359
"1320",12,8,15,1118.36379778896
"1321",13,8,15,1183.60604650091
"1322",14,8,15,1221.07495148932
"1323",15,8,15,290.450476778693
"1324",16,8,15,0
"1325",17,8,15,0
"1326",18,8,15,953.199220738705
"1327",19,8,15,1110.5385235731
"1328",20,8,15,1150.75187301785
"1329",21,8,15,1186.16471555039
"1330",22,8,15,284.542395750608
"1331",23,8,15,0
"1332",24,8,15,750.773635478486
"1333",25,8,15,1025.4162056731
"1334",26,8,15,1177.06407990497
"1335",27,8,15,1321.17220150127
"1336",28,8,15,1442.37315821018
"1337",29,8,15,663.079361118506
"1338",30,8,15,0
"1339",31,8,15,1023.1836185994
"1340",1,9,15,740.80413070779
"1341",2,9,15,877.815017033364
"1342",3,9,15,999.941871318402
"1343",4,9,15,1091.24668072399
"1344",5,9,15,192.644667114919
"1345",6,9,15,0
"1346",7,9,15,746.565372975229
"1347",8,9,15,970.495112396291
"1348",9,9,15,1093.89288915394
"1349",10,9,15,1204.72781197096
"1350",11,9,15,1202.32447365834
"1351",12,9,15,284.345829826957
"1352",13,9,15,0
"1353",14,9,15,801.584350980674
"1354",15,9,15,975.706946822638
"1355",16,9,15,1088.92348608553
"1356",17,9,15,1140.96642656417
"1357",18,9,15,1164.55741471369
"1358",19,9,15,276.520555611101
"1359",20,9,15,0
"1360",21,9,15,766.674115041747
"1361",22,9,15,969.798865794553
"1362",23,9,15,1157.20820626759
"1363",24,9,15,1125.47677767336
"1364",25,9,15,1236.77439964808
"1365",26,9,15,343.046111942965
"1366",27,9,15,0
"1367",28,9,15,1022.88255770153
"1368",29,9,15,1348.33583116245
"1369",30,9,15,1634.34348587391
"1370",1,10,15,910.857826713186
"1371",2,10,15,943.894673434469
"1372",3,10,15,122.294887684493
"1373",4,10,15,0
"1374",5,10,15,673.251690969381
"1375",6,10,15,914.616084738167
"1376",7,10,15,1077.6394994982
"1377",8,10,15,1140.54880840169
"1378",9,10,15,1159.97254555504
"1379",10,10,15,327.080828337052
"1380",11,10,15,0
"1381",12,10,15,0
"1382",13,10,15,991.215532910942
"1383",14,10,15,1132.65847750364
"1384",15,10,15,1145.76064282803
"1385",16,10,15,1155.00314248664
"1386",17,10,15,263.319442930263
"1387",18,10,15,0
"1388",19,10,15,757.127579465563
"1389",20,10,15,958.361359427883
"1390",21,10,15,1097.74824156472
"1391",22,10,15,1139.85256179995
"1392",23,10,15,1223.28786266869
"1393",24,10,15,247.829794039454
"1394",25,10,15,0
"1395",26,10,15,823.653135797428
"1396",27,10,15,1128.7816879113
"1397",28,10,15,1353.9566842245
"1398",29,10,15,1518.38952716785
"1399",30,10,15,1700.42314227501
"1400",31,10,15,520.239777160369
"1401",1,11,15,0
"1402",2,11,15,0
"1403",3,11,15,838.999460234913
"1404",4,11,15,1034.27830924479
"1405",5,11,15,1079.40293567073
"1406",6,11,15,1157.42238121962
"1407",7,11,15,275.069634042672
"1408",8,11,15,0
"1409",9,11,15,771.930047552875
"1410",10,11,15,1043.78540088747
"1411",11,11,15,1145.35610217914
"1412",12,11,15,1171.10409838277
"1413",13,11,15,1234.0218293924
"1414",14,11,15,330.088612048117
"1415",15,11,15,0
"1416",16,11,15,0
"1417",17,11,15,980.024015480683
"1418",18,11,15,1107.58904323449
"1419",19,11,15,1163.27882416692
"1420",20,11,15,1201.16765590934
"1421",21,11,15,295.17837610919
"1422",22,11,15,0
"1423",23,11,15,835.245364666523
"1424",24,11,15,964.534366589874
"1425",25,11,15,1179.80602816888
"1426",26,11,15,1229.80438049878
"1427",27,11,15,1371.58798439276
"1428",28,11,15,551.386818768977
"1429",29,11,15,0
"1430",30,11,15,1312.38064427284
"1431",1,12,15,1107.56711827137
"1432",2,12,15,1244.57800459694
"1433",3,12,15,1366.70485888198
"1434",4,12,15,1458.00966828756
"1435",5,12,15,559.407654678496
"1436",6,12,15,0
"1437",7,12,15,1113.32836053881
"1438",8,12,15,0
"1439",9,12,15,1460.65587671752
"1440",10,12,15,1571.49079953454
"1441",11,12,15,1569.08746122192
"1442",12,12,15,651.108817390534
"1443",13,12,15,0
"1444",14,12,15,1168.34733854425
"1445",15,12,15,1342.46993438622
"1446",16,12,15,1455.68647364911
"1447",17,12,15,1507.72941412775
"1448",18,12,15,1531.32040227726
"1449",19,12,15,643.283543174678
"1450",20,12,15,0
"1451",21,12,15,1133.43710260532
"1452",22,12,15,1336.56185335813
"1453",23,12,15,1523.97119383116
"1454",24,12,15,1492.23976523694
"1455",25,12,15,0
"1456",26,12,15,709.809099506542
"1457",27,12,15,0
"1458",28,12,15,1389.64554526511
"1459",29,12,15,1715.09881872603
"1460",30,12,15,2001.10647343748
"1461",31,12,15,1764.64974835786
"1462",1,1,16,0
"1463",2,1,16,0
"1464",3,1,16,0
"1465",4,1,16,451.188924147255
"1466",5,1,16,657.333981090777
"1467",6,1,16,839.327466243957
"1468",7,1,16,900.70135910202
"1469",8,1,16,961.286150303186
"1470",9,1,16,39.3077651238514
"1471",10,1,16,0
"1472",11,1,16,0
"1473",12,1,16,749.035143802816
"1474",13,1,16,915.926914416733
"1475",14,1,16,955.720337107465
"1476",15,1,16,966.497984729533
"1477",16,1,16,34.338362055444
"1478",17,1,16,0
"1479",18,1,16,524.499658136956
"1480",19,1,16,741.209869586959
"1481",20,1,16,883.072740933673
"1482",21,1,16,920.810101168538
"1483",22,1,16,960.589903701449
"1484",23,1,16,102.623082237499
"1485",24,1,16,0
"1486",25,1,16,596.716643071354
"1487",26,1,16,807.735425918824
"1488",27,1,16,1053.49306941709
"1489",28,1,16,1177.01854382833
"1490",29,1,16,1339.12686906935
"1491",30,1,16,579.758361843819
"1492",31,1,16,0
"1493",1,2,16,457.300170683067
"1494",2,2,16,653.681965624246
"1495",3,2,16,877.458341811253
"1496",4,2,16,971.087668919158
"1497",5,2,16,1013.88777764278
"1498",6,2,16,150.505100858981
"1499",7,2,16,0
"1500",8,2,16,686.991152371567
"1501",9,2,16,869.759837744822
"1502",10,2,16,1082.24428246381
"1503",11,2,16,1082.16546185351
"1504",12,2,16,1105.58894035482
"1505",13,2,16,227.104549031756
"1506",14,2,16,0
"1507",15,2,16,692.202986797914
"1508",16,2,16,864.790434676414
"1509",17,2,16,1018.48289705702
"1510",18,2,16,1044.39840290886
"1511",19,2,16,1097.76366613897
"1512",20,2,16,194.250375548696
"1513",21,2,16,0
"1514",22,2,16,686.29490576983
"1515",23,2,16,933.075154858469
"1516",24,2,16,1002.99324816621
"1517",25,2,16,1116.61538784326
"1518",26,2,16,1164.28922247083
"1519",27,2,16,364.670704032115
"1520",28,2,16,0
"1521",29,2,16,1064.83187113773
"1522",1,3,16,695.85072441967
"1523",2,3,16,832.861610745244
"1524",3,3,16,954.988465030282
"1525",4,3,16,1046.29327443586
"1526",5,3,16,147.691260826798
"1527",6,3,16,0
"1528",7,3,16,701.611966687108
"1529",8,3,16,925.54170610817
"1530",9,3,16,1048.93948286582
"1531",10,3,16,1159.77440568284
"1532",11,3,16,1157.37106737022
"1533",12,3,16,239.392423538836
"1534",13,3,16,0
"1535",14,3,16,756.630944692553
"1536",15,3,16,930.753540534517
"1537",16,3,16,1043.97007979741
"1538",17,3,16,1096.01302027605
"1539",18,3,16,1119.60400842557
"1540",19,3,16,231.56714932298
"1541",20,3,16,0
"1542",21,3,16,0
"1543",22,3,16,924.845459506433
"1544",23,3,16,1112.25479997947
"1545",24,3,16,0
"1546",25,3,16,0
"1547",26,3,16,298.092705654844
"1548",27,3,16,0
"1549",28,3,16,977.929151413413
"1550",29,3,16,1303.38242487433
"1551",30,3,16,1589.39007958579
"1552",31,3,16,1352.93335450616
"1553",1,4,16,908.053155436954
"1554",2,4,16,0
"1555",3,4,16,0
"1556",4,4,16,627.646910969523
"1557",5,4,16,833.791967913045
"1558",6,4,16,1015.78545306623
"1559",7,4,16,1077.15934592429
"1560",8,4,16,1137.74413712545
"1561",9,4,16,215.765751946119
"1562",10,4,16,0
"1563",11,4,16,738.724703903879
"1564",12,4,16,925.493130625084
"1565",13,4,16,1092.384901239
"1566",14,4,16,1132.17832392973
"1567",15,4,16,1142.9559715518
"1568",16,4,16,210.796348877712
"1569",17,4,16,0
"1570",18,4,16,700.957644959224
"1571",19,4,16,917.667856409227
"1572",20,4,16,1059.53072775594
"1573",21,4,16,1097.26808799081
"1574",22,4,16,1137.04789052372
"1575",23,4,16,279.081069059767
"1576",24,4,16,0
"1577",25,4,16,773.174629893622
"1578",26,4,16,984.193412741091
"1579",27,4,16,1229.95105623936
"1580",28,4,16,1353.47653065059
"1581",29,4,16,1515.58485589161
"1582",30,4,16,756.216348666087
"1583",1,5,16,0
"1584",2,5,16,496.088419116546
"1585",3,5,16,779.235703919159
"1586",4,5,16,974.514552929032
"1587",5,5,16,1019.63917935498
"1588",6,5,16,1097.65862490387
"1589",7,5,16,215.305877726918
"1590",8,5,16,0
"1591",9,5,16,0
"1592",10,5,16,984.021644571719
"1593",11,5,16,1085.59234586339
"1594",12,5,16,1111.34034206702
"1595",13,5,16,1174.25807307665
"1596",14,5,16,270.324855732363
"1597",15,5,16,0
"1598",16,5,16,707.196888168714
"1599",17,5,16,920.260259164929
"1600",18,5,16,1047.82528691873
"1601",19,5,16,1103.51506785116
"1602",20,5,16,1141.40389959359
"1603",21,5,16,235.414619793436
"1604",22,5,16,0
"1605",23,5,16,775.481608350769
"1606",24,5,16,904.77061027412
"1607",25,5,16,1120.04227185313
"1608",26,5,16,1170.04062418303
"1609",27,5,16,1311.824228077
"1610",28,5,16,491.623062453223
"1611",29,5,16,0
"1612",30,5,16,0
"1613",31,5,16,1177.18059339504
"1614",1,6,16,837.161449092925
"1615",2,6,16,872.52281351653
"1616",3,6,16,992.325150099247
"1617",4,6,16,142.227837172137
"1618",5,6,16,0
"1619",6,6,16,0
"1620",7,6,16,902.29359997597
"1621",8,6,16,1066.85243078143
"1622",9,6,16,1088.60068563711
"1623",10,6,16,1197.11109075181
"1624",11,6,16,253.305630106493
"1625",12,6,16,0
"1626",13,6,16,756.498724773108
"1627",14,6,16,957.312577981415
"1628",15,6,16,1072.06426520777
"1629",16,6,16,1083.6312825687
"1630",17,6,16,1133.34970534502
"1631",18,6,16,215.538571161838
"1632",19,6,16,0
"1633",20,6,16,723.644551290048
"1634",21,6,16,922.402342042487
"1635",22,6,16,1066.15618417969
"1636",23,6,16,1151.91600275075
"1637",24,6,16,1117.86005645421
"1638",25,6,16,287.755556096236
"1639",26,6,16,0
"1640",27,6,16,894.064879773467
"1641",28,6,16,1178.61078470227
"1642",29,6,16,1444.69314954759
"1643",30,6,16,1629.05128235707
"1644",1,7,16,921.906699684074
"1645",2,7,16,13.5414240726645
"1646",3,7,16,0
"1647",4,7,16,0
"1648",5,7,16,847.645512160166
"1649",6,7,16,1029.63899731335
"1650",7,7,16,1091.01289017141
"1651",8,7,16,1151.59768137257
"1652",9,7,16,229.61929619324
"1653",10,7,16,0
"1654",11,7,16,752.578248150999
"1655",12,7,16,939.346674872204
"1656",13,7,16,1106.23844548612
"1657",14,7,16,1146.03186817685
"1658",15,7,16,1156.80951579892
"1659",16,7,16,224.649893124832
"1660",17,7,16,0
"1661",18,7,16,714.811189206345
"1662",19,7,16,931.521400656348
"1663",20,7,16,0
"1664",21,7,16,1111.12163223793
"1665",22,7,16,1150.90143477084
"1666",23,7,16,292.934613306888
"1667",24,7,16,0
"1668",25,7,16,787.028174140742
"1669",26,7,16,998.046956988212
"1670",27,7,16,1243.80460048648
"1671",28,7,16,1367.33007489771
"1672",29,7,16,1529.43840013874
"1673",30,7,16,770.069892913207
"1674",31,7,16,0
"1675",1,8,16,516.493865997744
"1676",2,8,16,712.875660938923
"1677",3,8,16,936.652037125931
"1678",4,8,16,1030.28136423384
"1679",5,8,16,1073.08147295746
"1680",6,8,16,209.698796173658
"1681",7,8,16,0
"1682",8,8,16,746.184847686245
"1683",9,8,16,928.953533059499
"1684",10,8,16,1141.43797777849
"1685",11,8,16,1141.35915716819
"1686",12,8,16,1164.7826356695
"1687",13,8,16,286.298244346434
"1688",14,8,16,0
"1689",15,8,16,0
"1690",16,8,16,923.984129991092
"1691",17,8,16,1077.6765923717
"1692",18,8,16,1103.59209822354
"1693",19,8,16,1156.95736145364
"1694",20,8,16,253.444070863374
"1695",21,8,16,0
"1696",22,8,16,745.488601084507
"1697",23,8,16,992.268850173147
"1698",24,8,16,1062.18694348089
"1699",25,8,16,1175.80908315793
"1700",26,8,16,1223.48291778551
"1701",27,8,16,423.864399346792
"1702",28,8,16,0
"1703",29,8,16,1124.0255664524
"1704",30,8,16,1469.40412977947
"1705",31,8,16,1334.59692660181
"1706",1,9,16,891.197008192622
"1707",2,9,16,924.233854913905
"1708",3,9,16,102.634069163929
"1709",4,9,16,0
"1710",5,9,16,653.590872448818
"1711",6,9,16,894.955266217603
"1712",7,9,16,1057.97868097763
"1713",8,9,16,1120.88798988112
"1714",9,9,16,1140.31172703448
"1715",10,9,16,307.420009816489
"1716",11,9,16,0
"1717",12,9,16,745.292035160856
"1718",13,9,16,971.554714390379
"1719",14,9,16,1112.99765898308
"1720",15,9,16,1126.09982430747
"1721",16,9,16,1135.34232396607
"1722",17,9,16,243.658624409699
"1723",18,9,16,0
"1724",19,9,16,737.466760945
"1725",20,9,16,938.700540907319
"1726",21,9,16,1078.08742304415
"1727",22,9,16,1120.19174327939
"1728",23,9,16,1203.62704414813
"1729",24,9,16,228.16897551889
"1730",25,9,16,0
"1731",26,9,16,803.992317276864
"1732",27,9,16,1109.12086939074
"1733",28,9,16,1334.29586570394
"1734",29,9,16,1498.72870864728
"1735",30,9,16,1680.76232375445
"1736",1,10,16,13.5500245587122
"1737",2,10,16,0
"1738",3,10,16,583.241093018392
"1739",4,10,16,837.890850643871
"1740",5,10,16,984.664998971787
"1741",6,10,16,1065.008962223
"1742",7,10,16,1124.05833737874
"1743",8,10,16,243.241006247213
"1744",9,10,16,0
"1745",10,10,16,788.027033670952
"1746",11,10,16,948.968643578227
"1747",12,10,16,1076.36616168383
"1748",13,10,16,1141.60841039577
"1749",14,10,16,1179.07731538419
"1750",15,10,16,248.45284067356
"1751",16,10,16,0
"1752",17,10,16,0
"1753",18,10,16,911.201584633572
"1754",19,10,16,1068.54088746797
"1755",20,10,16,1108.75423691271
"1756",21,10,16,1144.16707944526
"1757",22,10,16,242.544759645475
"1758",23,10,16,0
"1759",24,10,16,708.775999373353
"1760",25,10,16,983.41856956797
"1761",26,10,16,1135.06644379983
"1762",27,10,16,1279.17456539613
"1763",28,10,16,1400.37552210505
"1764",29,10,16,621.081725013373
"1765",30,10,16,0
"1766",31,10,16,981.185982494269
"1767",1,11,16,730.254597109132
"1768",2,11,16,867.265483434706
"1769",3,11,16,989.392337719745
"1770",4,11,16,1080.69714712533
"1771",5,11,16,182.09513351626
"1772",6,11,16,0
"1773",7,11,16,0
"1774",8,11,16,959.945578797632
"1775",9,11,16,1083.34335555528
"1776",10,11,16,1194.1782783723
"1777",11,11,16,1191.77494005968
"1778",12,11,16,273.796296228299
"1779",13,11,16,0
"1780",14,11,16,0
"1781",15,11,16,965.15741322398
"1782",16,11,16,1078.37395248687
"1783",17,11,16,1130.41689296551
"1784",18,11,16,1154.00788111503
"1785",19,11,16,265.971022012442
"1786",20,11,16,0
"1787",21,11,16,756.124581443089
"1788",22,11,16,959.249332195895
"1789",23,11,16,1146.65867266893
"1790",24,11,16,1114.92724407471
"1791",25,11,16,1226.22486604943
"1792",26,11,16,332.496578344307
"1793",27,11,16,0
"1794",28,11,16,1012.33302410288
"1795",29,11,16,1337.78629756379
"1796",30,11,16,1623.79395227525
"1797",1,12,16,1257.9599957562
"1798",2,12,16,1290.99684247748
"1799",3,12,16,469.397056727507
"1800",4,12,16,0
"1801",5,12,16,1020.35386001239
"1802",6,12,16,1261.71825378118
